Uniq Id,Crawl Timestamp,Pageurl,Price,Product Name,Product Id,Description,Deal Info,Validity,Product Information,Bundle Id,Main Image,Card Price,Deal Title,Store Name
8606c40c40fb0bded72bcb7749c698a7,2024-06-12 03:57:53 +0000,https://www.checkers.co.za/All-Departments/Gifts/Party-and-Decorations/Balloons/Round-Sunshine-Get-Well-Soon-Balloon-22cm/p/10803325EA,R19.99,Round Sunshine Get Well Soon Balloon 22cm,000000000010803325,"Imagine the smile that can light up your loved one's face as they receive this delightful surprise. Whether they're recovering from an illness, feeling under the weather, or simply in need of a pick-me-up, this bright balloon can lift their spirits and let them know you're thinking of them. It can be used to decorate a hospital room, a bedroom, or even a living room.","","",Product Brand=Unbranded|Product Width (mm)=3|Product Height (mm)=200|Product Length (mm)=200|Product Gross Weight (g)=10|What's in the box=1 x Sunshine Get Well Soon Balloon|Unit of Measure=EA|Main Barcode=26635288354|Size= 22cm|Style= Balloon|Colour= Multicolour,"",https://www.checkers.co.za//medias/10803325EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyMTM2NjJ8aW1hZ2UvcG5nfGltYWdlcy9oYmEvaGJmLzEwOTc5NDU0MDU4NTI2LnBuZ3wwY2JkMGQxNWRmNTJmOTJlMjVjN2ViODIwNzBkYWMxY2E3MzQ3YjI0MmI0NWUyNjNhNDJmZTk1ZTI0NjVhODA2,"","",
8a8a9a03efd829e60ddfdce8a93bae7e,2024-06-12 03:26:20 +0000,https://www.checkers.co.za/All-Departments/Health-and-Beauty/Sanitary-Protection/Intimate-Hygiene/GynaGuard-pH-Bar-Intimate-Cleansing-75g/p/10550824EA,R64.99,GynaGuard pH Bar Intimate Cleansing 75g,000000000010550824,"Gyna Guard pH Bar for everyday use, helps maintains a healthy pH balance. An ideal cleansing solution for sensitive skin, keeping you feeling clean, fresh and confident.","","","Product Brand=GynaGuard|Product Weight=75g|Unit of Measure=EA|Main Barcode=6009695585230|Ingredients= Sodium Cocoyl Isethionate, Triticum Vulgare Starch, Cera Alba, Butyrospermum Parkii Butter, Sodium Cocoyl Glutamate, Glyceryl Laurate, Glycerin, Kaolin, Stearic Acid, Etidronic Acid, Dipotassium Glycyrrhizinate, Tocopherol, Titanium Dioxide, Octadecyl Di-T-Butyl-4-Hydroxyhydrocinnamate","",https://www.checkers.co.za//medias/10550824EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyMzI2OTR8aW1hZ2UvcG5nfGltYWdlcy9oNDIvaDc3Lzk1MTQ2NDA5NjU2NjIucG5nfGJjNjUwM2QxMTE5NTk4NzdhYTIzMjNkYmYwNWYxMjBlNjBkYzdiNGM0YjJjMDBjNzY3NGM5NjU4NjExMzBkZGI,"","",
9930d8f535a98f368138e8700921a88d,2024-06-12 03:15:50 +0000,https://www.checkers.co.za/All-Departments/Health-and-Beauty/First-Aid/Sports-Support-and-First-Aid/Deep-Heat-Pain-Relief-Rub-35g-/p/10143663EA,R59.99,Deep Heat Pain Relief Rub 35g,000000000010143663,"This pain-relieving heat rub is formulated to provide targeted relief from muscle aches and joint pain. Its active ingredients include menthol and methyl salicylate, which work together to create a warming sensation that helps to soothe discomfort. Designed for ease of application, the cream absorbs quickly into the skin without leaving a greasy residue. You can use it before or after exercise, or for minor sports-related injuries. It can even relieve the pain associated with arthritis.","","","Product Brand=Deep Heat|Product Width (mm)=38|Product Height (mm)=144|Product Length (mm)=33|Product Weight=35g|Product Gross Weight (g)=50|What's in the box=1 x 35g Deep Heat Pain Relief Rub |Unit of Measure=EA|Main Barcode=6001546011127|Ingredients= Methyl Salicylate, Menthol|Usage Instructions= For arthritis: Apply to the affected area. Massage gently until absorbed into the skin. Repeat three or four times a day. For sore muscles: Massage in before exercise to warm up and after exercise to relieve muscle soreness or stiffness.|Warnings= Keep out of reach of children Hypersensitivity to aspirin or any of the ingredients Patients with diabetes or impaired circulation should only use this product on advice of a doctor Do not apply to wounds or to damaged or very sensitive skinDo not wrap, bandage or apply external heat or hot water For external use onlyAvoid contact with eyes or mucous membranes Not to be used on children under 5 years of age Side effects similar to that of aspirin can occur Use only as directed |Benefits & Features= Provides targeted pain relief Soothing warmth for muscle and joint pain Easy-to-apply rub formula Non-greasy and quick-absorbing |Size= 35g|Style= Pain Relief Rub","",https://www.checkers.co.za//medias/checkers515Wx515H-medias-10143663EA-en-shopriteGlobalProductCatalog-20240607101603.png?context=bWFzdGVyfGltYWdlc3w5Njc3NXxpbWFnZS9wbmd8aW1hZ2VzL2hlMS9oMzkvMTEwNjU4MTYyMTk2NzgucG5nfDA0MmU4NzczNWUwMmQxMTUzOWRiM2VhNTZhOTI1ZGQ3NGY0OGQzZDcyMjFkMTJiNmRkZWUyYzIzYzA0MjliNDc,"","",
e2ad035185af566d0bd284256e1c0091,2024-06-12 03:13:53 +0000,https://www.checkers.co.za/All-Departments/Household/Cleaning/Scourers-and-Steel-Wool/Fass-Dish-Brush-With-Sponge/p/10728333EA,R39.99,Fass Dish Brush With Sponge,000000000010728333,"The non-scratch sponge's cleaning power will leave your dishes spotless. Convenient and simple to use, the comfortable grip makes this a useful kitchen tool.","","",Product Brand=Fass|Product Width (mm)=70|Product Height (mm)=210|Product Length (mm)=50|Product Gross Weight (g)=63|Product Depth (mm)=50|What's in the box=1 x Fass Dish Brush With Sponge|Unit of Measure=EA|Main Barcode=8007385009392|Colour Detail= White And Turquoise|Colour= White,"",https://www.checkers.co.za//medias/10728333EA-add-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w2MjczMHxpbWFnZS9wbmd8aW1hZ2VzL2gwMS9oNzcvOTY2MDQ1MDQwNjQzMC5wbmd8NDc1MDUxYzRlMTFlNmYwMGU5YzQ0NzUzNGQwYmFkYzdlN2JmNGUxNDYyZjA3N2JiZjE5MjA2YjU0NjkwZDkyMg,"","",
f814dd4590debbc96ad79366f3172a49,2024-06-12 04:01:50 +0000,https://www.checkers.co.za/All-Departments/Outdoor/Camping/Adult-Tents/Bush-Baby-6-Sleeper-Cederberg-Dome-Tent-%28Assorted-Item---Supplied-at-Random%29/p/10111209EA,"R2,299.99",Bush Baby 6 Sleeper Cederberg Dome Tent (Assorted Item - Supplied at Random),000000000010111209,"This spacious tent comfortably sleeps up to 6 persons, making it ideal for family camping trips or group outings. Its waterproof construction ensures that you stay dry even during unexpected rain showers. The tent's easy-to-use clip system makes setup a breeze, saving you time and effort. When it's time to pack up and move on, the derigging process is just as quick and hassle-free. Assorted Item supplied at random, should you wish to purchase a specific colour or variant, please visit a store","","","Product Brand=Bush Baby|Product Width (mm)=230|Product Height (mm)=810|Product Length (mm)=230|Product Gross Weight (g)=7800|Product Depth (mm)=230|What's in the box=1 x Bush Baby 6 Sleeper Cederberg Dome Tent|Unit of Measure=EA|Main Barcode=6001001067553|Total Contents= 1|Material Type= Polyester, Polyethylene|Tent Shape= Dome|Filler Material= Polyester, Polyethylene|Benefits & Features= Effortless setup with the clip system attachment; Saves time with quick assembly and derigging; Accommodates a group of 6 people; Provides reliable protection against rain and moisture; Ensures stability and security during outdoor activities; Long-lasting durability for extended use; Convenient to carry and transport|Usage Instructions= Lay inner tent on the ground. Place two long poles as indicated put pole ends into plastic holes at each corner, then clip on the 'S' hook. Pull on the fly, tie the fabric strings in the inside of fly seams on the poles. Put the pin into ferule at each pole end, then clip on all the 'S' hook. Put short fly rod into fly ridge pole pockets. Peg all the elastic bands on the ground.|Size= 6 Man|Style= Dome Tent|Colour= Multicolour","",https://www.checkers.co.za//medias/10111209EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxMjU0NTd8aW1hZ2UvcG5nfGltYWdlcy9oOGQvaDRhLzEwODUyNjU4MDg1OTE4LnBuZ3xmNzE1Yjk4MWU2ZWU2OWNjNmI4ZDM1M2ExNDkxZDhhODE0YTBlMDgwYjM3MzU3NDY0YWY1NTI1ZGUzZjUxZjUx,"","",
8282e557dea0e1f630ac6be14688f9f6,2024-06-12 03:52:17 +0000,https://www.checkers.co.za/All-Departments/Gifts/Wrapping-and-Gifting/Gift-Bags/Sketchy-Hearts-Large-Foiled-Gift-Bag/p/10874970EA,R54.99,Sketchy Hearts Large Foiled Gift Bag,000000000010874970,"Whether you're celebrating a romantic relationship, friendship, or family bond, this gift bag transcends occasions. Its versatile design makes it suitable for birthdays, anniversaries, or any special moment worth commemorating. You can fill it with chocolates, jewellery, or any other small gift that you feel will express your love for those close to you.","","",Product Brand=Sketchy Hearts|Product Width (mm)=180|Product Height (mm)=3|Product Length (mm)=250|What's in the box=1x Sketchy Hearts Large Foiled Gift Bag|Unit of Measure=EA|Main Barcode=6005347002636|Size= Large|Colour Detail= Assorted|Style= Foil Gift Bag|Colour= Multicolour,"",https://www.checkers.co.za//medias/10874970EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxODk0OTV8aW1hZ2UvcG5nfGltYWdlcy9oYmIvaDU1LzEwODQyMTUzNTgyNjIyLnBuZ3xlMWVlNDVjOTJhNmU3ZDIyMjA3OTYwMTNiYzEzZDE4MzcwZmE3Y2VmZWJkNzI1OTE1NTYxOWE3NzhjZDBjN2Y1,"","",
9e63cf3794d8f121e20213c94a197ef3,2024-06-12 03:31:57 +0000,https://www.checkers.co.za/All-Departments/Baby/Baby-Milk/Milk-Formula/Nestl%C3%A9-Lactogen-Stage-1-Starter-Infant-Formula-900g/p/10144577EA,R169.99,Nestlé Lactogen Stage 1 Starter Infant Formula 900g,000000000010144577,"Suitable from birth to 6 months, this Stage 1 Starter Infant Formula should only be used on the advice of a health professional. Plus, it does not contain breast milk, which is the best food for babies.","","","Product Brand=Nestlé|Product Width (mm)=128|Product Height (mm)=164|Product Length (mm)=131|Product Weight=900g|Product Gross Weight (g)=900|Product Depth (mm)=132|What's in the box=1 x 900g Nestlé Lactogen Stage 1 Starter Infant Formula |Unit of Measure=EA|Main Barcode=6001068579709|Ingredients= Lactose, Vegetable Oil (Palm Fruit, Rapeseed, Coconut, Sunflower Seed (Ascorbyl Palmitate)], Whey Powder (Cow's Milk), Skimmed Milk Powder (Cow's Milk), Calcium Citrate, Soya Lecithin, Potassium Citrate, Magnesium Chloride, Potassium Chloride, Potassium Phosphate, Sodium Phosphate, Vitamins (A, B1, B2, B6, B12, C, D3, E, K1, Biotin, Folic Acid, Inositol, Niacin, Pantothenic Acid), Sodium Citrate, Ferrous Sulphate, Zinc Sulphate, Lactic Acid Producing Culture [Limosilactobacillus Reuteri (DSM 17938)), Amino Acids (Taurine, L-Carnitine), Copper Sulphate, Manganese Sulphate, Potassium Iodide, Sodium Selenate|Allergens= Contains: Milk, Soya, Sulphites. |Dietary Requirement= Halaal; Kosher; |Nutritional Information= 100 |Serving Size= 100ml|Shelf Life= 18 months|Sub Brand= Lactogen|Age Group= 0-6 months|Usage Instructions= 1. Wash your hands carefully. 2. Wash bottle, teat and cap or cup and spoon. Boil for 5 minutes. Leave covered until use. 3. Boil drinking water for 5 minutes and allow to cool. 4. Strictly follow the feeding table. First, pour water into the bottle or cup to the required level. Then, add powder using only the scoop provided, carefully leveling off the extra powder. 5. Cap and shake bottle or stir cup with sterilized spoon until powder is fully dissolved. Check temperature before feeding. 6. Make sure the scoop is dry and store back into the tin. To maintain the number of living cultures, the boiled water must be cooled down to body temperature before adding the powder.","",https://www.checkers.co.za//medias/10144577EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wzMDU3ODR8aW1hZ2UvcG5nfGltYWdlcy9oYzAvaDE1LzEwOTY5NTYzNjYwMzE4LnBuZ3xhNDQ2NjVhZWI0ZDkwMGVhYjE2YjU1OTc0Y2JjNWE0Nzc1ZDgwODQyMTA2MmExOGM0MGUxOTc2YjgxNDk2NTU4,"","",
fd6b01653d205512be8fd22611f3347d,2024-06-12 03:25:38 +0000,https://www.checkers.co.za/All-Departments/Household/Kitchen/Glassware/Flat-Bottom-Glasses/Renaissance-Collection-Hi-Ball-Glasses-6-x-341ml/p/10424762EA,R99.99,Renaissance Collection Hi Ball Glasses 6 x 341ml,000000000010424762,"Keep hydrated and happy with your favourite drink when you are stocked up on this set of six hi-ball glasses. Offering a sophisticated aesthetic, this glassware collection is ideal for enjoying tasty alcoholic drinks on the weekends as well as something basic like water or juice. Allow them to add a little something extra to your dinner table set up with their classy design.","","",Product Brand=Renaissance Collection|Product Width (mm)=492|Product Height (mm)=85|Product Length (mm)=158|Product Gross Weight (g)=3081|Product Depth (mm)=158|What's in the box=6 x 341ml Hi Ball Renaissance Collection Glasses|Unit of Measure=EA|Main Barcode=6001224038521|Material= Glass|Total Contents= 6|Dishwasher Safe= No|Shape= Cylindrical|Benefits & Features= High-quality; Versatile; Set of 6|Style= Hi Ball Glass|Capacity= 6 x 341ml|Colour= Clear,"",https://www.checkers.co.za//medias/10424762EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxMjM5NjV8aW1hZ2UvcG5nfGltYWdlcy9oOWUvaDFkLzExMDA3NTM1Nzc1Nzc0LnBuZ3xjMjA5Yzg4M2EyZTkxOGUxMTAyYWZlNjM2YjQ4NTBlZDVjZjc3MjFhNmRhMTBmOWJmZWY5NGQ2MWIwNTJiNmU4,"","",
baa60f64f891e3b667b9fd4d2516480a,2024-06-12 03:12:14 +0000,https://www.checkers.co.za/All-Departments/Food/Frozen-Food/Frozen-Desserts%2C-Ice-Cream-and-Ice/Ice-Cream-Cones%2C-Bars-and-Sandwiches/Ola-Cornetto-Classic-Chocolate-Flavoured-Ice-Cream-Cone-120ml/p/10715371EA,R24.99,Ola Cornetto Classic Chocolate Flavoured Ice Cream Cone 120ml,10715371,"Cone shaped frozen dessert with chocolate flavour and crunchy almond and chocolate topping. A wonderful fusion of crunchy and creamy textures that is ideal for any time of day. A simple, filling, and satisfying snack.","","","Product Brand=Ola|Product Width (mm)=61|Product Height (mm)=160|Product Gross Weight (g)=7292|Product Volume=120ml|What's in the box=1 x 120ml Ola Cornetto Classic Chocolate Flavoured Ice Cream Cone|Unit of Measure=EA|Main Barcode=6001087377584|Ingredients= Reconstituted skimmed milk, sugar, vegetable oils (coconut, palm kernel), wheat flour (gluten), water, glucose-fructose syrup, glucose syrup, hazelnut pieces (1.4%), whey powder, cocoa powder, emulsifiers (E471, E442, E322), potato starch, stabilisers (E407, E410, E412), salt, skimmed milk powder, caramelised sugar syrup, flavourings, colour (E100).|Allergens= This product contains cow's milk and soya. May contain wheat gluten, tree nuts and egg.|Shelf Life= See packaging for Best Before Date.|Lactose Free= false|Vegan= false","",https://www.checkers.co.za//medias/10715371EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxMDI2ODV8aW1hZ2UvcG5nfGltYWdlcy9oN2MvaDZkLzEwMTUwNjQxMzY5MTE4LnBuZ3xlMDYzYmY4MDc0NzRlNTNjNzliNGQzY2RlMzY3ZDgzYmIwOGU3OGQxZWZlZTNlOGEyNDlkNzc0OTRjZDdhZWU4,"","",
36c0b600e9f3c440e8f649baf7ba184f,2024-06-12 03:24:27 +0000,https://www.checkers.co.za/All-Departments/Household/Stationery-and-Newsagent/Pencil-Bags-and-Boxes/Pencil-Bags/Denim-Trefoil-Pencil-Bag-33cm-%28Design-May-Vary%29/p/10799104EA,R39.99,Denim Trefoil Pencil Bag 33cm (Design May Vary),"","These denim pencil bags are 33cm in size and have zippers that come in different bright colours. (Product is an Assorted Item and will be picked and supplied at Random. Should you wish to select a particular item, please find them in store to purchase.)","","",Product Brand=Unbranded|Product Width (mm)=270|Product Height (mm)=290|Product Length (mm)=5|Product Gross Weight (g)=0.06|What's in the box=1 x Assorted Denim Trefoil Pencil Bag 33cm|Unit of Measure=EA|Main Barcode=6005449013066|Total Contents= 1|Size= 33cm|Style= Pencil Bag|Colour= Multicolour,"",https://www.checkers.co.za//medias/10799104EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w5ODE1NDl8aW1hZ2UvcG5nfGltYWdlcy9oYzgvaGM2LzEwMjU1OTMyMTI5MzEwLnBuZ3xiMWY1MjBiYjQ5OWRhODJiZDYyMzZhMzBiMWU4OGIwYTQ3NTE2N2IxYzdkMjg2NTg4OGIyZTA1MTdmMDRiNDI2,"","",
671d74ff941511bcebbd0818bff5126e,2024-06-12 03:31:08 +0000,https://www.checkers.co.za/All-Departments/Gifts/Party-and-Decorations/Party-Plates%2C-Straws-and-Cups/Occasions-Light-Pink-Paper-Cups-8-Pack/p/10757727EA,R19.99,Occasions Light Pink Paper Cups 8 Pack,000000000010757727,"Save yourself washing-up time when you use these paper cups. Boasting a gorgeous shade of pink, they are ideal for birthday parties anniversary celebrations or even just outdoor camping trips or braais with friends. These versatile paper cups are convenient and not bad for the environment.","","",Product Brand=Occasions|Product Width (mm)=75|Product Height (mm)=130|Product Length (mm)=75|Product Gross Weight (g)=47|Product Depth (mm)=75|What's in the box=8 x Occasions Light Pink Paper Cups|Unit of Measure=EA|Main Barcode=6001224131666|Colour Detail= Light Pink And White|Style= Paper Cups|Colour= Pink,"",https://www.checkers.co.za//medias/10757727EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxMjY3NTV8aW1hZ2UvcG5nfGltYWdlcy9oZDgvaDBjLzk4OTYzMTA1MDU1MDIucG5nfDZiM2Y1MzY4N2YyNGQzYmI3YjA5Y2I5OWU2ZjRiOGM3ZTI5MjU3MDdkNzA1MmJiZWUwMzkwMzEwNzM2NzU5M2Y,"","",
b5005ddac21e490ce21aad70754e9340,2024-06-12 03:56:14 +0000,https://www.checkers.co.za/All-Departments/Gifts/Party-and-Decorations/Party-Paperware/Occasions-Black-and-Gold-Polka-Dot-Lunch-Napkins-33-x-33cm-12-Pack/p/10758129EA,R29.99,Occasions Black & Gold Polka Dot Lunch Napkins 33 x 33cm 12 Pack,000000000010758129,"Impress your guests with these lavish serviettes that are classy and fun. Get festive with friends and family when you have these pretty and efficient serviettes on hand. Not only do they look pretty, but they also boast excellent quality.","","",Product Brand=Occasions|Product Width (mm)=170|Product Height (mm)=190|Product Length (mm)=10|Product Gross Weight (g)=49|Product Depth (mm)=10|What's in the box=12 x 33 x 33cm Occasions Black & Gold Polka Dot Lunch Napkins|Unit of Measure=EA|Main Barcode=6001224131925|Size= 330mmL x 330mmW|Colour Detail= Assorted|Style= Lunch Napkins|Colour= Multicolour,"",https://www.checkers.co.za//medias/10758129EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wzMDc1NDB8aW1hZ2UvcG5nfGltYWdlcy9oZWEvaDExLzk4OTcxNTA5MDYzOTgucG5nfGNhNTk2MGRhZmM1YzBjZTZkMjg5NTJhNDNhZjgwZTA5NGFiYzhjYjkyY2VjZGY0MTg3OTkyM2M5NDRhY2I2NWI,"","",
69e3089fd250495190aa4958170099b9,2024-06-12 03:27:22 +0000,https://www.checkers.co.za/All-Departments/Gifts/Party-and-Decorations/Holiday-Decorations/Santa%27s-Choice-Multicolour-In-Tube-Christmas-Balls-and-Stars-50-Piece/p/10693070EA,R229.99,Santa's Choice Multicolour In Tube Christmas Balls & Stars 50 Piece,000000000010693070,"Imagine the delight on your guests' faces as they immerse themselves in the dazzling display of these ornaments, creating cherished memories that last a lifetime. Perfect for creating a classic holiday ambience, they are versatile enough to be used in various ways. Use them as a finishing touch for your Christmas wreath, to adorn your fireplace mantle, or to brighten up your tablescape.","","","Product Brand=Santa's Choice|Product Width (mm)=180|Product Height (mm)=265|Product Length (mm)=180|Product Gross Weight (g)=500|What's in the box=7x Christmas Stars, 43x Christmas Balls|Unit of Measure=EA|Main Barcode=6001224618129|Colour Detail= Assorted|Style= Christmas Decor Set|Colour= Multicolour","",https://www.checkers.co.za//medias/10693070EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w4NjYxNDZ8aW1hZ2UvcG5nfGltYWdlcy9oMjcvaDRmLzEwNzYzNDIyMzM1MDA2LnBuZ3w2MjYzOTlhZjZhYTRlYjgzMTBiNTk3ZjY0MWU3YmI0NzNiMmJmY2EzZDg5ZDFhMmY2NTM2NzQyNzJhZmMxYzNm,"","",
cccacbd58b3fd67b3c28c31c8663b8fe,2024-06-12 03:29:41 +0000,https://www.checkers.co.za/All-Departments/Gifts/Greeting-Cards/Birthday-Greeting-Cards/Happy-Birthday-Gorgeous-Everyday-Card/p/10815387EA,R49.99,Happy Birthday Gorgeous Everyday Card,10815387,"This card features a bright and colourful design with a pink background and a large, bold font that reads ""Happy Birthday Gorgeous!""","","",Product Brand=Unbranded|Product Width (mm)=130|Product Height (mm)=1|Product Length (mm)=191|Product Gross Weight (g)=0.02|What's in the box=1 x Happy Birthday Gorgeous Everyday Card; 1 x Grey Envelope|Unit of Measure=EA|Main Barcode=6003513902322|Style= Birthday Card|Colour= White,"",https://www.checkers.co.za//medias/10815387EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyMjU1NTh8aW1hZ2UvcG5nfGltYWdlcy9oZTQvaDFmLzEwMzc0NTM3MTE3NzI2LnBuZ3xmOGE4ODU1Mjc2OWI0NThhOTBmMzRkOTEyMmZlNThiYTczNjcyMTQ3NjQwYWNkYmRjYTg1NjkyNTk0NzY1NDE2,"","",
6a8c6265fd5139b9de105b62d6354682,2024-06-12 03:21:21 +0000,https://www.checkers.co.za/All-Departments/Gifts/Greeting-Cards/General-Greeting-Cards/I-Will-Always-Love-You-Say-It-Songs-Everyday-Card-1-Piece/p/10815379EA,R59.99,I Will Always Love You Say It Songs Everyday Card 1 Piece,10815379,"The bright orange envelope will stand out and make a statement, while the heartfelt message inside will show your love and appreciation. This card is perfect for any occasion, from birthdays to anniversaries, and is sure to make your special someone feel loved and appreciated.","","",Product Brand=Unbranded|Product Width (mm)=119|Product Height (mm)=1|Product Length (mm)=162|Product Gross Weight (g)=0.02|What's in the box=1 x I Will Always Love You Say It Songs Everyday Card; 1 x Orange Envelope|Unit of Measure=EA|Main Barcode=6003513902452|Colour Detail= Red And Orange|Style= Greeting Card|Colour= Red,"",https://www.checkers.co.za//medias/10815379EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wyNjM1MTR8aW1hZ2UvcG5nfGltYWdlcy9oYmQvaGZkLzEwMzc0MzYyMDA1NTM0LnBuZ3wyYWY2NmI3OTU2YzQ1N2JmYWNhOTA5NDA1NGVjY2ViM2NiOWY2YWMyMGUzNTVmYmMyNWI4ZDZlZWY0YjgzMjhi,"","",
ffaa4852372e42797e1ed0e702906162,2024-06-12 04:02:35 +0000,https://www.checkers.co.za/All-Departments/Outdoor/Pool/Pool-Accessories/HTH-Black-Leaf-Skimmer-/p/10125232EA,R119.99,HTH Black Leaf Skimmer,000000000010125232,"Crafted with a durable mesh net, this leaf skimmer is designed to efficiently remove debris from the surface of pools and spas. Its wide mouth design allows for quick and effective cleaning, capturing leaves, insects and other floating particles with little to no effort. The attachment point is compatible with most standard pool poles, offering versatility and convenience. The skimmer's simple yet sturdy construction ensures longevity and consistent performance, making it the perfect tool for maintaining a clean and inviting swimming environment.","","","Product Brand=HTH|Product Width (mm)=446|Product Height (mm)=501|Product Length (mm)=45|Product Weight=595|Product Gross Weight (g)=318|Product Depth (mm)=17|What's in the box=1 x HTH Black Leaf Skimmer |Unit of Measure=EA|Main Barcode=6001385000245|Total Contents= 1|Benefits & Features= Durable mesh net for efficient leaf and debris removal. Lightweight and easy to handle. Curved edges for easy maneuvering around corners and steps. Durable construction ensures long-lasting performance. Compatible with standard poles for versatile use.|Usage Instructions= Attach unit to HTH Telescopic pole. Remove debris, leaves and other floating objects from the pool surface when needed.|Colour Detail= Assorted|Style= Leaf Skimmer|Colour= Multicolour","",https://www.checkers.co.za//medias/10125232EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3wxNDYwMjB8aW1hZ2UvcG5nfGltYWdlcy9oNWMvaDJiLzEwOTMzNDgyMTYwMTU4LnBuZ3xjYmE2ZWEyN2YyMDA0NmJlZTkzODJiZWEwOGEzMGI0NTJlZjBiOWJmY2NmMTFhYjE0NWJhZWRlNzliZWQ4YmM0,"","",
774733d6510b87cdc019257853a3834b,2024-06-12 03:53:05 +0000,https://www.checkers.co.za/All-Departments/Electronics/Cellphone-and-Tablet/Cellphone-Accessories-and-Covers/Polartec-Silver-Fit-Smart-Watch/p/10818006EA,"R1,299.99",Polartec Silver Fit Smart Watch,10818006,"A daily life and workout assistant, this innovative smart watch has a fast running CPU that is able to easily operate all your features and more. It has a large full touch HD curved screen, with Bluetooth call support and special workout features like blood oxygen and stress tracking. It stores up to 4Gb of music, with a long lasting battery that offers up to 5 days of working time. With a comfortable silicone strap, it even has a camera so you can capture every magical moment.","","",Product Brand=Polaroid|Product Width (mm)=42|Product Height (mm)=14|Product Length (mm)=42|Product Gross Weight (g)=80|Product Volume=Each|What's in the box=1 x Polartec Silver Fit Smart Watch|Unit of Measure=EA|Main Barcode=6005519097019|Total Contents= 1|Benefits & Features= Silver; Smart watch; Powerful CPU; Large full touch HD curved screen; Bluetooth call support; Heart rate and stress tacking; Weather support; Music and camera; 4Gb; Long battery life; 5 day working time; Waterproof; Multi watch faces; Personal watch face; Silicone and leather strap|Style= Smart Watch|Colour= Silver,"",https://www.checkers.co.za//medias/10818006EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w4NTU0MXxpbWFnZS9wbmd8aW1hZ2VzL2g1ZC9oNTgvMTAyNDQ5ODA4OTk4NzAucG5nfDdjMGM2M2U3ZWM5YWIxMDhlZTAyNzQ0MzdiMDM0MDhhOGExYjliYjAxNWExNjhmODkzNzk3ZWQwOWMzOTQ3ZDk,"","",
1e7ad786807aca8b971931e0a7ed09d0,2024-06-12 03:39:10 +0000,https://www.checkers.co.za/All-Departments/Pets/Pet-Bowls/Stainless-Steel-Pet-Bowls/Petshop-Stainless-Steel-Pet-Bowl-17cm/p/10119581EA,R89.99,Petshop Stainless Steel Pet Bowl 17cm,000000000010119581,"This chew-proof stainless steel feeding bowl has a non-skid feature that prevents it from sliding around while your pet is eating. Dishwasher-safe and easy to get hygienically clean, this 17cm bowl is an affordable and durable choice for your small- or medium-breed dog.","","",Product Brand=Petshop|Product Width (mm)=175|Product Height (mm)=180|Product Length (mm)=50|Product Gross Weight (g)=220|Product Depth (mm)=50|What's in the box=1 x 17cm Petshop Stainless Steel Pet Bowl|Unit of Measure=EA|Main Barcode=6001001806596|Breed Size= All|Feeder Type= Stainless Steel|Life Stage= All|Material= Stainelss Steel|Benefits & Features= 17cm; Stainless steel; Non-slip; Anti-microbial; Dishwasher safe; Durable|Size= 17cm|Style= Pet Bowl|Colour= Silver,"",https://www.checkers.co.za//medias/10119581EA-checkers515Wx515H?context=bWFzdGVyfGltYWdlc3w5NzgxMXxpbWFnZS9wbmd8aW1hZ2VzL2g5NS9oN2EvMTAwNjgxNjkwMzE3MTAucG5nfDRlOWU2YThiNWUwMjA5NzQxYWMwODdjODI4OTI1MDBlNTA2YmQwNjVhYjgxODdmYzQ3NmNmOTFmZmZlYjgzODY,"","",
